Timestamp,Load R1,Load R3,Load R4,Load R5,Load R6,Load R8,Load R10,Load R11,Load R12,Load R14,Load CI1,Load CI3,Load CI7,Load CI9,Load CI10,Load CI12,Load CI13,Load CI14,PV 3,PV 4,PV 5,PV 6,PV 8,PV 9,PV 10,PV 11,WKA 7,Export - Market price ($/MWh),Import - Market price ($/MWh),Bus 1,Bus 12,Line 5-6,Line 8-9,Line 7-8,Line 13-14,Battery 1,Battery 2
 06/23/2020 14:00:00,0.14,0.03,0.04,0.25,0.22,0.05,0.16,0.02,0.01,0.42,0.89,0.57,0.87,0.65,0.65,0.65,0.87,0.86,0.4043,0.3352,0.9302,0.7341,0.1556,0.8843,1.436507937,2.82,0,34.2,54.2,,,,,,,,
 06/23/2020 15:00:00,0.63,0.15,0.07,0.28,0.29,0.22,0.16,0.02,0.46,0.06,0.89,0.56,0.85,0.64,0.64,0.64,0.87,0.85,0.4082,0.2726,0.7792,0.733,0.1499,0.7464,1.634920635,1.89,0,33.95,53.95,,,,,,,,
 06/23/2020 16:00:00,0.06,0.02,0.06,0.29,0.22,0.48,0.18,0.02,0.3,0.07,0.9,0.58,0.84,0.79,0.66,0.63,0.87,0.81,0.3904,0.1971,0.6404,0.6728,0.1384,0.5884,1.492063492,0,0,29.56,49.56,,,,,,,,
 06/23/2020 17:00:00,0.61,0.02,0.07,0.46,0.09,0.55,0.16,0.02,0.31,0.08,0.91,0.7,0.84,0.79,0.6,0.78,0.29,0.65,0.3498,0.126,0.4662,0.62,0.1356,0.4298,0,0,0,35,55,,,,,,,,
 06/23/2020 18:00:00,0.45,0.02,0.08,0.21,0.21,0.25,0.17,0.05,0.31,0.4,0.73,0.76,0.82,0.8,0.39,0.78,0.09,0.57,0.3068,0.0646,0.3924,0.5898,0.1218,0.2808,0,0,0,43.99,63.99,,,,,,,,
 06/23/2020 19:00:00,0.31,0.02,0.08,0.64,0.6,0.46,0.25,0.02,0.32,0.69,0.74,0.78,0.74,0.63,0.36,0.78,0.09,0.45,0.269,0.0206,0.1967,0.5722,0.1134,0.1468,0,0,0,54.68,74.68,,,,,,,,
 06/23/2020 20:00:00,0.11,0.02,0.17,0.34,0.28,0.45,0.4,0.06,0.28,0.08,0.66,0.91,0.69,0.69,0.36,0.69,0.18,0.4,0.2424,0.0014,0.0978,0.5459,0.0952,0.0423,0,0,0,54.68,74.68,,,,,,,,
 06/23/2020 21:00:00,0.11,0.03,0.51,0.32,0.28,0.45,0.21,0.06,0.23,0.08,0.63,0.88,0.5,0.71,0.41,0.7,0.22,0.11,0.2162,0,0.059,0.5042,0.0797,0.0328,0,0,0,44.22,64.22,,,,,,,,
 06/23/2020 22:00:00,0.1,0.03,0.25,0.35,0.27,0.12,0.21,0.06,0.03,0.13,0.59,0.63,0.36,0.71,0.2,0.7,0.22,0.11,0.2114,0,0.0618,0.4673,0.0718,0.0002,0,0,0,40.09,60.09,,,,,,,,
 06/23/2020 23:00:00,0.1,0.01,0.05,0.31,0.27,0.05,0.16,0.12,0.03,0.14,0.59,0.42,0.46,0.72,0.19,0.74,0.22,0.12,0.2029,0,0.0065,0.474,0.0594,0,0,0,0,29.61,49.61,,,,,,,,
 06/23/2020 24:00:00,0.15,0.03,0.04,0.23,0.22,0.07,0.08,0.06,0,0.14,0.58,0.36,0.38,0.41,0.19,0.42,0.22,0.11,0.1994,0,0,0.5208,0.0507,0,0,0,0,29.62,49.62,,,,,,,,
 06/24/2020 01:00:00,0.02,0.02,0.03,0.04,0.18,0.06,0.02,0.21,0.02,0.07,0.59,0.37,0.34,0.28,0.16,0.29,0.22,0.11,0.1932,0,0,0.568,0.0458,0,0,0,0,29.65,49.65,,,,,,,,
 06/24/2020 02:00:00,0.34,0.02,0.03,0.02,0.05,0.04,0.02,0.32,0,0.31,0.58,0.32,0.33,0.28,0.16,0.29,0.22,0.11,0.1818,0,0,0.5696,0.0445,0.0001,0,0,0,29.67,49.67,,,,,,,,
 06/24/2020 03:00:00,0.05,0.02,0.03,0.03,0.06,0.03,0.02,0.09,0.01,0.04,0.59,0.31,0.33,0.28,0.16,0.3,0.22,0.11,0.1698,0,0,0.5468,0.0458,0.0002,0,0,0,29.7,49.7,,,,,,,,
 06/24/2020 04:00:00,0.27,0.01,0.03,0.03,0.05,0.05,0.02,0.07,0.01,0.04,0.6,0.32,0.35,0.28,0.16,0.3,0.22,0.11,0.16,0.0034,0.0002,0.5088,0.0492,0.0004,0,0,0,29.72,49.72,,,,,,,,
 06/24/2020 05:00:00,0.1,0.02,0.03,0.01,0.06,0.05,0.02,0.06,0.01,0.04,0.59,0.34,0.33,0.4,0.15,0.4,0.2,0.11,0.1603,0.0304,0.033,0.5856,0.05,0.0254,0,0,0,29.77,49.77,,,,,,,,
 06/24/2020 06:00:00,0.05,0.02,0.03,0.02,0.05,0.05,0.02,0.07,0.01,0.04,0.64,0.48,0.4,0.63,0.33,0.78,0.09,0.1,0.1569,0.087,0.1401,0.6074,0.0475,0.1119,0,0,0,29.56,49.56,,,,,,,,
 06/24/2020 07:00:00,0.28,0.02,0.76,0.01,0.05,0.03,0.02,0.07,0.01,0.04,0.73,0.66,0.45,0.77,0.34,0.78,0.14,0.1,0.1587,0.1647,0.2859,0.5805,0.0456,0.2466,0,0,0,28.96,48.96,,,,,,,,
 06/24/2020 08:00:00,0.04,0.22,0.57,0.06,0.05,0.03,0.18,0.07,0.01,0.04,0.73,0.91,0.65,0.77,0.42,0.63,0.15,0.1,0.1685,0.2375,0.5122,0.5346,0.0476,0.3828,0,0,0,41.5,61.5,,,,,,,,
 06/24/2020 09:00:00,0.03,0.05,0.46,0.09,0.09,0.07,0.29,0.06,0.06,0.06,0.79,0.77,0.73,0.63,0.4,0.63,0.29,0.1,0.1699,0.2895,0.7348,0.4752,0.0492,0.6118,0,0,0,63.36,83.36,,,,,,,,
 06/24/2020 10:00:00,0.06,0.01,0.43,0.17,0.23,0.03,0.26,0.05,0.02,0.07,0.79,0.53,0.82,0.77,0.39,0.78,0.29,0.1,0.1676,0.3156,0.9418,0.4427,0.053,0.7925,0,0.57,0,54.68,74.68,,,,,,,,
 06/24/2020 11:00:00,0.03,0.03,0.03,0.12,0.35,0.03,0.28,0.04,0.02,0.07,0.79,0.53,0.91,0.79,0.39,0.82,0.29,0.1,0.1695,0.3324,1.0684,0.4268,0.0566,0.9446,1.238095238,6,0,43,63,,,,,,,,
 06/24/2020 12:00:00,0.02,0.03,0.04,0.03,0.17,0.03,0.25,0.06,0.06,0.1,0.76,0.54,0.87,0.78,0.39,0.79,0.14,0.1,0.175,0.3399,1.1529,0.4369,0.0611,1.0308,3.420634921,10.32,0,41.5,61.5,,,,,,,,
 06/24/2020 13:00:00,0.26,0.03,0.07,0.04,0.07,0.05,0.22,0.02,0.01,0.1,0.75,0.55,0.86,0.64,0.38,0.79,0.14,0.1,0.1766,0.3272,1.1461,0.451,0.0636,1.0481,4.468253968,10.68,0,41.48,61.48,,,,,,,,
 06/24/2020 14:00:00,0.44,0.03,0.08,0.07,0.1,0.09,0.03,0.02,0.01,0.47,0.75,0.56,0.85,0.64,0.24,0.64,0.14,0.1,0.1789,0.2892,1.0928,0.4719,0.0644,0.984,2.428571429,7.14,0,40.58,60.58,,,,,,,,
 06/24/2020 15:00:00,0.09,0.03,0.05,0.08,0.09,0.11,0.06,0.02,0.01,0.23,0.7,0.54,0.82,0.64,0.23,0.63,0.14,0.1,0.1828,0.2293,0.978,0.4934,0.0631,0.8937,3.023809524,5.64,0,38.48,58.48,,,,,,,,
 06/24/2020 16:00:00,0.22,0.03,0.07,0.09,0.07,0.18,0.06,0.02,0.02,0.07,0.71,0.57,0.82,0.77,0.24,0.63,0.09,0.1,0.1773,0.1686,0.7887,0.5045,0.063,0.7327,1.238095238,1.5,0,40.48,60.48,,,,,,,,
 06/24/2020 17:00:00,0.63,0.03,0.06,0.1,0.21,0.09,0.06,0.02,0.09,0.24,0.68,0.65,0.82,0.77,0.22,0.78,0.09,0.1,0.1752,0.1047,0.5824,0.5302,0.0616,0.5429,0.595238095,0.57,0,42.5,62.5,,,,,,,,
 06/24/2020 18:00:00,0.39,0.03,0.08,0.17,0.12,0.08,0.2,0.02,0.3,0.35,0.66,0.79,0.76,0.78,0.09,0.78,0.09,0.1,0.1686,0.0516,0.3966,0.524,0.0587,0.3454,0,0,0,51.84,71.84,,,,,,,,
 06/24/2020 19:00:00,0.16,0.3,0.1,0.44,0.36,0.5,0.27,0.02,0.14,0.36,0.66,0.8,0.62,0.64,0.09,0.79,0.09,0.1,0.1695,0.0149,0.3289,0.5561,0.0514,0.179,0,0,0,56.68,76.68,,,,,,,,
 06/24/2020 20:00:00,0.09,0.43,0.66,0.21,0.26,0.3,0.34,0.02,0.15,0.13,0.6,0.9,0.61,0.69,0.14,0.69,0.18,0.11,0.1637,0.001,0.1882,0.5821,0.0449,0.0615,0,0,0,56.68,76.68,,,,,,,,
 06/24/2020 21:00:00,0.19,0.46,0.42,0.22,0.26,0.46,0.28,0.02,0.16,0.11,0.6,0.9,0.46,0.71,0.16,0.71,0.22,0.11,0.1508,0,0.1021,0.5902,0.0458,0.0391,0,0,0,54.68,74.68,,,,,,,,
 06/24/2020 22:00:00,0.11,0.42,0.38,0.25,0.47,0.1,0.18,0.02,0.02,0.13,0.6,0.68,0.34,0.71,0.16,0.7,0.22,0.11,0.1392,0,0.0598,0.5523,0.0494,0.0004,0,0,0,43,63,,,,,,,,
 06/24/2020 23:00:00,0.04,0.44,0.3,0.2,0.19,0.05,0.13,0.03,0.03,0.1,0.6,0.44,0.45,0.72,0.16,0.74,0.22,0.11,0.1337,0,0,0.5338,0.0521,0,0,0,0,29.12,49.12,,,,,,,,
 06/24/2020 24:00:00,0.05,0.02,0.03,0.1,0.18,0.05,0.03,0.08,0.02,0.29,0.59,0.38,0.36,0.41,0.16,0.42,0.22,0.11,0.125,0,0,0.4578,0.059,0,0,0,0,29.46,49.46,,,,,,,,
 06/25/2020 01:00:00,0.05,0.02,0.03,0.03,0.06,0.05,0.01,0.06,0.02,0.06,0.58,0.37,0.33,0.28,0.16,0.29,0.22,0.11,0.1202,0,0,0.4702,0.0635,0,0,0,0,29.6,49.6,,,,,,,,
 06/25/2020 02:00:00,0.02,0.02,0.04,0.04,0.05,0.06,0.03,0.22,0.01,0.06,0.58,0.32,0.33,0.28,0.16,0.29,0.22,0.11,0.1183,0,0,0.496,0.063,0.0002,0,0,0,29.67,49.67,,,,,,,,
 06/25/2020 03:00:00,0.01,0.02,0.04,0.03,0.05,0.05,0.02,0.25,0.01,0.06,0.58,0.31,0.32,0.28,0.16,0.3,0.22,0.11,0.1174,0,0,0.4972,0.0626,0.0001,0,0,0,29.69,49.69,,,,,,,,
 06/25/2020 04:00:00,0.04,0.02,0.03,0.03,0.04,0.03,0.02,0.24,0.01,0.05,0.59,0.32,0.34,0.28,0.16,0.3,0.22,0.11,0.123,0.0043,0.0002,0.5116,0.0627,0.0004,0,0,0,29.71,49.71,,,,,,,,
 06/25/2020 05:00:00,0.02,0.02,0.04,0.02,0.05,0.04,0.02,0.06,0.01,0.04,0.59,0.34,0.33,0.4,0.15,0.4,0.2,0.11,0.1225,0.0298,0.0304,0.5308,0.0591,0.0272,0,0,0,29.7,49.7,,,,,,,,
 06/25/2020 06:00:00,0.03,0.02,0.03,0.02,0.08,0.05,0.02,0.06,0.02,0.04,0.63,0.48,0.4,0.63,0.09,0.78,0.09,0.1,0.1216,0.0816,0.1387,0.5644,0.0528,0.1151,0,0,0,29.59,49.59,,,,,,,,
 06/25/2020 07:00:00,0.01,0.29,0.23,0.02,0.04,0.09,0.01,0.06,0.01,0.04,0.64,0.66,0.45,0.77,0.09,0.78,0.09,0.1,0.1298,0.1473,0.355,0.5824,0.0442,0.2537,0,0,0,29.3,49.3,,,,,,,,
 06/25/2020 08:00:00,0.02,0.73,0.66,0.03,0.48,0.03,0.11,0.06,0.03,0.04,0.69,0.91,0.57,0.77,0.09,0.63,0.09,0.1,0.1348,0.2156,0.5614,0.5322,0.0416,0.4216,0,0,0,43,63,,,,,,,,
 06/25/2020 09:00:00,0.1,0.04,0.51,0.13,0.23,0.03,0.35,0.13,0.03,0.27,0.68,0.76,0.49,0.63,0.09,0.63,0.09,0.1,0.1372,0.2794,0.784,0.4776,0.0408,0.6318,0.198412698,0.93,0,55,75,,,,,,,,
 06/25/2020 10:00:00,0.06,0.02,0.05,0.06,0.24,0.06,0.01,0.04,0.1,0.28,0.68,0.52,0.6,0.77,0.09,0.78,0.09,0.1,0.1402,0.3396,0.9642,0.4746,0.045,0.7982,0.841269841,1.5,0,47.22,67.22,,,,,,,,
 06/25/2020 11:00:00,0.03,0.02,0.05,0.13,0.15,0.11,0.01,0.04,0.3,0.05,0.68,0.5,0.69,0.79,0.09,0.82,0.09,0.1,0.1406,0.3894,1.0907,0.448,0.0498,0.9866,0.642857143,4.89,0,45.43,65.43,,,,,,,,
 06/25/2020 12:00:00,0.02,0.02,0.05,0.09,0.11,0.03,0.08,0.03,0.31,0.04,0.68,0.5,0.73,0.77,0.09,0.79,0.09,0.1,0.1441,0.4316,1.157,0.4634,0.05,1.0476,1.095238095,2.82,0,41.48,61.48,,,,,,,,
 06/25/2020 13:00:00,0.03,0.02,0.04,0.07,0.09,0.02,0.02,0.03,0.15,0.04,0.67,0.51,0.73,0.63,0.09,0.78,0.09,0.1,0.1548,0.4305,1.1724,0.5014,0.0475,1.0602,1.587301587,2.25,0,40.58,60.58,,,,,,,,
 06/25/2020 14:00:00,0.65,0.02,0.04,0.09,0.06,0.03,0.28,0.02,0.05,0.17,0.66,0.53,0.72,0.63,0.09,0.63,0.09,0.1,0.164,0.4048,1.0989,0.5248,0.0492,1.0142,1.19047619,9.18,0,40.48,60.48,,,,,,,,
 06/25/2020 15:00:00,0.03,0.02,0.06,0.09,0.08,0.05,0.16,0.03,0.04,0.06,0.65,0.53,0.71,0.63,0.1,0.63,0.09,0.1,0.1761,0.3488,0.979,0.5544,0.0454,0.8933,1.634920635,7.68,0,39.48,59.48,,,,,,,,
 06/25/2020 16:00:00,0.67,0.02,0.07,0.07,0.08,0.03,0.15,0.03,0.04,0.07,0.64,0.56,0.71,0.77,0.1,0.63,0.09,0.1,0.189,0.2686,0.809,0.574,0.0416,0.7258,3.674603175,5.07,0,41.88,61.88,,,,,,,,
 06/25/2020 17:00:00,0.66,0.04,0.06,0.05,0.12,0.04,0.14,0.03,0.11,0.07,0.61,0.65,0.61,0.77,0.09,0.78,0.09,0.1,0.191,0.1745,0.6342,0.5603,0.0403,0.5294,0.642857143,1.32,0,47,67,,,,,,,,
 06/25/2020 18:00:00,0.26,0.02,0.08,0.1,0.35,0.43,0.18,0.03,0.36,0.06,0.6,0.79,0.62,0.77,0.09,0.78,0.09,0.1,0.1824,0.0874,0.4751,0.537,0.0399,0.3332,0,0,0,50.51,70.51,,,,,,,,
 06/25/2020 19:00:00,0.36,0.03,0.18,0.37,0.41,0.45,0.28,0.03,0.31,0.08,0.6,0.8,0.57,0.64,0.09,0.79,0.09,0.1,0.17,0.0285,0.3175,0.5374,0.0372,0.1687,0,0,0,53.35,73.35,,,,,,,,
 06/25/2020 20:00:00,0.09,0.03,0.09,0.17,0.27,0.47,0.26,0.03,0.02,0.16,0.59,0.9,0.56,0.69,0.14,0.69,0.18,0.11,0.1598,0.002,0.1233,0.5176,0.0355,0.0486,0,0,0,56.68,76.68,,,,,,,,
 06/25/2020 21:00:00,0.08,0.83,0.09,0.15,0.23,0.44,0.2,0.03,0.02,0.35,0.6,0.9,0.51,0.71,0.16,0.71,0.22,0.11,0.1482,0,0.0498,0.4778,0.0378,0.0393,0,0,0,56.68,76.68,,,,,,,,
 06/25/2020 22:00:00,0.08,0.45,0.08,0.34,0.24,0.15,0.21,0.03,0.01,0.34,0.59,0.67,0.34,0.71,0.16,0.7,0.22,0.11,0.1413,0,0.0462,0.4681,0.0334,0.0006,0,0,0,42.54,62.54,,,,,,,,
 06/25/2020 23:00:00,0.13,0.74,0.04,0.19,0.21,0.06,0.13,0.03,0.03,0.24,0.59,0.44,0.45,0.72,0.16,0.74,0.22,0.11,0.1245,0,0.0034,0.4387,0.0292,0,0,0,0,28.91,48.91,,,,,,,,
 06/25/2020 24:00:00,0.29,0.2,0.03,0.03,0.08,0.06,0.04,0.06,0.03,0.23,0.58,0.38,0.36,0.41,0.16,0.42,0.22,0.11,0.1093,0,0,0.4228,0.0255,0,0,0,0,29.42,49.42,,,,,,,,
 06/26/2020 01:00:00,0.01,0.02,0.03,0.08,0.07,0.33,0.02,0.28,0.02,0.06,0.59,0.34,0.34,0.28,0.19,0.29,0.22,0.11,0.1014,0,0,0.4146,0.024,0,0,0,0,29.62,49.62,,,,,,,,
 06/26/2020 02:00:00,0.34,0.02,0.03,0.04,0.05,0.03,0.01,0.19,0.01,0.04,0.59,0.32,0.33,0.28,0.19,0.29,0.22,0.11,0.0965,0,0,0.4117,0.0254,0.0004,0,0,0,29.62,49.62,,,,,,,,
 06/26/2020 03:00:00,0.34,0.02,0.03,0.03,0.08,0.04,0.02,0.06,0.01,0.04,0.59,0.31,0.33,0.28,0.19,0.3,0.22,0.11,0.0882,0,0,0.4005,0.027,0.0001,0,0,0,29.58,49.58,,,,,,,,
 06/26/2020 04:00:00,0.06,0.02,0.04,0.03,0.06,0.04,0.02,0.07,0.01,0.04,0.65,0.32,0.35,0.28,0.19,0.3,0.22,0.11,0.0801,0.0052,0,0.3677,0.0303,0.0003,0,0,0,29.6,49.6,,,,,,,,
 06/26/2020 05:00:00,0.24,0.02,0.08,0.03,0.07,0.03,0.01,0.19,0.03,0.04,0.65,0.38,0.33,0.4,0.19,0.4,0.2,0.11,0.068,0.0369,0.0229,0.3276,0.0298,0.024,0,0,0,29.58,49.58,,,,,,,,
 06/26/2020 06:00:00,0.03,0.02,0.03,0.02,0.06,0.03,0.01,0.3,0,0.04,0.81,0.63,0.45,0.63,0.38,0.78,0.14,0.17,0.0519,0.0972,0.1171,0.2695,0.0325,0.1097,0,0,0,29.48,49.48,,,,,,,,
 06/26/2020 07:00:00,0.26,0.2,0.03,0.04,0.06,0.03,0.03,0.32,0.01,0.05,0.9,0.83,0.5,0.77,0.46,0.78,0.43,0.35,0.0412,0.1764,0.3058,0.2116,0.0345,0.2459,0,0,0,29.16,49.16,,,,,,,,
 06/26/2020 08:00:00,0.02,0.03,0.03,0.03,0.05,0.11,0.08,0.27,0.06,0.04,0.92,0.69,0.74,0.77,0.72,0.63,0.7,0.47,0.034,0.2518,0.4884,0.1712,0.0307,0.4104,0,0.18,0,54.68,74.68,,,,,,,,
 06/26/2020 09:00:00,0.09,0.03,0,0.14,0.3,0.08,0.27,0.06,0.05,0.57,0.95,0.65,0.83,0.63,0.65,0.63,0.87,0.47,0.0308,0.3115,0.7344,0.1506,0.0246,0.6235,0,1.32,0,47.71,67.71,,,,,,,,
 06/26/2020 10:00:00,0.16,0.02,0,0.08,0.3,0.08,0.16,0.05,0.01,0.19,0.95,0.47,0.81,0.77,0.63,0.78,0.87,0.51,0.029,0.3673,0.9564,0.1341,0.0244,0.8083,0,2.82,0,39.88,59.88,,,,,,,,
 06/26/2020 11:00:00,0.03,0.02,0.05,0.09,0.07,0.05,0.14,0.05,0.05,0.07,0.94,0.48,0.9,0.79,0.63,0.82,0.87,0.55,0.0286,0.4102,1.0972,0.1151,0.0258,0.9614,0.595238095,6.93,0,37.38,57.38,,,,,,,,
 06/26/2020 12:00:00,0.09,0.03,0.04,0.09,0.27,0.13,0.23,0.03,0.07,0.08,0.91,0.48,0.85,0.77,0.64,0.79,0.78,0.56,0.0325,0.4362,1.153,0.1157,0.0307,1.0356,2.976190476,7.32,0,29.71,49.71,,,,,,,,
 06/26/2020 13:00:00,0.09,0.03,0.03,0.11,0.12,0.08,0.05,0.03,0.07,0.07,0.93,0.48,0.84,0.63,0.63,0.78,0.87,0.56,0.0398,0.4398,1.1344,0.1176,0.0338,1.047,3.373015873,2.64,0,29.71,49.71,,,,,,,,
 06/26/2020 14:00:00,0.02,0.03,0,0.07,0.32,0.09,0.07,0.03,0.01,0.06,0.93,0.49,0.82,0.63,0.6,0.63,0.87,0.56,0.0493,0.4276,1.0956,0.117,0.038,1.0032,4.166666667,3.39,0,29.71,49.71,,,,,,,,
 06/26/2020 15:00:00,0.14,0.03,0.03,0.04,0.2,0.07,0.05,0.03,0.01,0.06,0.93,0.49,0.81,0.63,0.61,0.63,0.87,0.57,0.0598,0.3767,0.9646,0.1153,0.0495,0.8819,3.325396825,3,0,29.71,49.71,,,,,,,,
 06/26/2020 16:00:00,0.41,0.03,0.04,0.04,0.11,0.19,0.07,0.03,0.01,0.13,0.93,0.53,0.81,0.77,0.63,0.63,0.87,0.58,0.0706,0.298,0.7888,0.1114,0.06,0.7186,3.476190476,3.39,0,36.98,56.98,,,,,,,,
 06/26/2020 17:00:00,0.62,0.03,0.09,0.17,0.08,0.19,0.07,0.05,0.06,0.62,0.94,0.65,0.81,0.77,0.6,0.78,0.29,0.5,0.0807,0.1962,0.6952,0.1038,0.0631,0.5277,0.547619048,0.57,0,43.48,63.48,,,,,,,,
 06/26/2020 18:00:00,0.15,0.08,0.1,0.26,0.13,0.14,0.07,0.04,0.35,0.27,0.75,0.72,0.8,0.77,0.44,0.78,0.09,0.48,0.0866,0.0953,0.4658,0.0958,0.071,0.3332,0,0,0,54.66,74.66,,,,,,,,
 06/26/2020 19:00:00,0.23,0.02,0.11,0.16,0.63,0.05,0.17,0.02,0.31,0.29,0.75,0.75,0.76,0.64,0.44,0.79,0.09,0.45,0.0867,0.0301,0.2374,0.0817,0.0855,0.1663,0,0,0,58.85,78.85,,,,,,,,
 06/26/2020 20:00:00,0.1,0.05,0.1,0.17,0.25,0.06,0.33,0.02,0.01,0.1,0.66,0.89,0.7,0.69,0.44,0.69,0.18,0.43,0.0931,0.0022,0.1064,0.0583,0.0879,0.0507,0,0,0,64.6,84.6,,,,,,,,
 06/26/2020 21:00:00,0.1,0.03,0.56,0.16,0.21,0.06,0.19,0.03,0.01,0.1,0.64,0.86,0.51,0.71,0.47,0.71,0.22,0.11,0.1053,0,0.0492,0.0368,0.0869,0.0028,0,0,0,56.68,76.68,,,,,,,,
 06/26/2020 22:00:00,0.09,0.02,0.05,0.33,0.3,0.1,0.09,0.04,0.02,0.45,0.59,0.62,0.35,0.71,0.2,0.7,0.22,0.11,0.107,0,0.0395,0.0332,0.0891,0.0005,0,0,0,54.68,74.68,,,,,,,,
 06/26/2020 23:00:00,0.25,0.02,0.03,0.3,0.11,0.04,0.08,0.06,0.02,0.34,0.59,0.41,0.46,0.72,0.19,0.74,0.22,0.12,0.0993,0,0.0119,0.0284,0.0951,0,0,0,0,29.03,49.03,,,,,,,,
 06/26/2020 24:00:00,0.12,0.02,0.03,0.19,0.12,0.04,0.09,0.15,0.04,0.1,0.58,0.36,0.37,0.41,0.19,0.42,0.22,0.11,0.0928,0,0,0.0286,0.1091,0,0,0,0,29.56,49.56,,,,,,,,
 06/27/2020 01:00:00,0.03,0.02,0.04,0.12,0.07,0.06,0.02,0.06,0.02,0.35,0.57,0.34,0.34,0.28,0.19,0.29,0.22,0.11,0.0931,0,0,0.0235,0.1017,0,0,0,0,29.63,49.63,,,,,,,,
 06/27/2020 02:00:00,0.01,0.02,0.04,0.05,0.04,0.05,0.01,0.28,0.02,0.05,0.58,0.32,0.34,0.28,0.19,0.3,0.22,0.11,0.0878,0,0,0.0234,0.0935,0.0004,0,0,0,29.64,49.64,,,,,,,,
 06/27/2020 03:00:00,0.05,0.02,0.04,0.05,0.06,0.05,0.01,0.29,0.02,0.05,0.58,0.31,0.34,0.28,0.19,0.3,0.22,0.11,0.0832,0,0,0.0166,0.0845,0.0002,0,0,0,29.64,49.64,,,,,,,,
 06/27/2020 04:00:00,0.03,0.02,0.04,0.04,0.05,0.04,0.01,0.04,0.02,0.04,0.65,0.32,0.41,0.29,0.19,0.32,0.22,0.12,0.0794,0.0068,0,0.0092,0.083,0.0003,0,0,0,29.64,49.64,,,,,,,,
 06/27/2020 05:00:00,0.01,0.02,0.04,0.01,0.05,0.05,0.01,0.02,0.02,0.04,0.64,0.38,0.4,0.41,0.19,0.42,0.2,0.11,0.0668,0.0478,0.0142,0.0056,0.0871,0.0158,0,0,0,29.64,49.64,,,,,,,,
 06/27/2020 06:00:00,0.04,0.02,0.04,0.02,0.06,0.04,0.01,0.02,0.01,0.04,0.8,0.63,0.51,0.64,0.36,0.79,0.14,0.24,0.0343,0.1389,0.0986,0.0028,0.0938,0.0853,0,0,0,29.56,49.56,,,,,,,,
 06/27/2020 07:00:00,0.02,0.02,0.03,0.02,0.05,0.04,0.01,0.03,0.01,0.04,0.88,0.83,0.54,0.77,0.43,0.78,0.43,0.44,0.0183,0.2648,0.2832,0.0032,0.0938,0.201,0,0,0,36.08,56.08,,,,,,,,
 06/27/2020 08:00:00,0.03,0.02,0.03,0.06,0.09,0.07,0.14,0.02,0.06,0.07,0.9,0.71,0.76,0.77,0.69,0.63,0.7,0.58,0.0243,0.3937,0.4757,0.0039,0.0902,0.3598,0,0,0,55,75,,,,,,,,
 06/27/2020 09:00:00,0.1,0.02,0.03,0.27,0.08,0.05,0.16,0.02,0.02,0.06,0.92,0.68,0.85,0.63,0.63,0.63,0.87,0.63,0.0411,0.487,0.6988,0.0036,0.0876,0.566,0.301587302,0.18,0,54.78,74.78,,,,,,,,
 06/27/2020 10:00:00,0.02,0.03,0.04,0.08,0.14,0.07,0.2,0.03,0.06,0.39,0.92,0.51,0.83,0.77,0.62,0.79,0.87,0.67,0.0548,0.5427,0.9353,0.0018,0.0894,0.8036,1.341269841,0.75,0,53.78,73.78,,,,,,,,
 06/27/2020 11:00:00,0.02,0.02,0.05,0.07,0.09,0.02,0.15,0.03,0,0.05,0.91,0.52,0.91,0.79,0.64,0.82,0.87,0.72,0.0617,0.5524,1.1162,0.0019,0.0832,0.9842,2.134920635,2.82,0,46.32,66.32,,,,,,,,
 06/27/2020 12:00:00,0.16,0.03,0.06,0.04,0.09,0.04,0.19,0.02,0,0.05,0.88,0.54,0.88,0.8,0.64,0.8,0.78,0.79,0.0854,0.5403,1.1809,0.0012,0.0851,1.0662,1.738095238,2.64,0,40.03,60.03,,,,,,,,
 06/27/2020 13:00:00,0.46,0.03,0.04,0.06,0.1,0.14,0.15,0.02,0,0.05,0.9,0.55,0.87,0.66,0.66,0.8,0.87,0.84,0.1102,0.5061,1.1788,0.0017,0.0852,1.0758,2.23015873,3,0,40.03,60.03,,,,,,,,
 06/27/2020 14:00:00,0.02,0.03,0.07,0.04,0.09,0.1,0.15,0.02,0,0.05,0.9,0.56,0.86,0.64,0.64,0.64,0.87,0.85,0.1241,0.4626,1.1184,0.006,0.0866,1.0208,6.650793651,2.64,0,40.03,60.03,,,,,,,,
 06/27/2020 15:00:00,0.02,0.03,0.07,0.04,0.11,0.09,0.06,0.02,0,0.09,0.91,0.56,0.84,0.64,0.64,0.64,0.87,0.86,0.1381,0.4018,0.985,0.0189,0.0882,0.907,2.134920635,4.5,0,40.03,60.03,,,,,,,,
 06/27/2020 16:00:00,0.02,0.03,0.13,0.05,0.13,0.07,0.07,0.02,0.05,0.06,0.91,0.59,0.83,0.79,0.66,0.64,0.87,0.88,0.144,0.3088,0.8028,0.028,0.0962,0.7431,1.53968254,1.14,0,40.03,60.03,,,,,,,,
 06/27/2020 17:00:00,0.04,0.03,0.16,0.08,0.15,0.12,0.05,0.02,0.04,0.09,0.92,0.7,0.82,0.8,0.6,0.79,0.29,0.72,0.1452,0.1994,0.638,0.0291,0.1076,0.5474,0.992063492,0.39,0,47,67,,,,,,,,
